word,parent_word,tense,person,negation
জিরাই,জিরানো,sb,am,0
জিরাইতে,জিরানো,no,tm,0
জিরাইনি,জিরানো,so,am,1
জিরাইলে,জিরানো,so,tm,0
জিরাও,জিরানো,bo,tm,0
জিরাও,জিরানো,sb,tm,0
জিরাওনি,জিরানো,so,tm,1
জিরাচ্ছ,জিরানো,gb,tm,0
জিরাচ্ছি,জিরানো,gb,am,0
জিরাচ্ছিল,জিরানো,go,ae,0
জিরাচ্ছিল,জিরানো,go,er,0
জিরাচ্ছিলাম,জিরানো,go,am,0
জিরাচ্ছিলি,জিরানো,go,tu,0
জিরাচ্ছিলে,জিরানো,go,tm,0
জিরাচ্ছিলেন,জিরানো,go,ap,0
জিরাচ্ছিলেন,জিরানো,go,eR,0
জিরাচ্ছিলেন,জিরানো,go,in,0
জিরাচ্ছিস,জিরানো,gb,tu,0
জিরাচ্ছে,জিরানো,gb,ae,0
জিরাচ্ছে,জিরানো,gb,er,0
জিরাচ্ছেন,জিরানো,gb,ap,0
জিরাচ্ছেন,জিরানো,gb,eR,0
জিরাচ্ছেন,জিরানো,gb,in,0
জিরাত,জিরানো,no,ae,0
জিরাত,জিরানো,no,er,0
জিরাতাম,জিরানো,no,am,0
জিরাতিস,জিরানো,no,tu,0
জিরাতে থাকব,জিরানো,gv,am,0
জিরাতে থাকবি,জিরানো,gv,tu,0
জিরাতে থাকবে,জিরানো,gv,ae,0
জিরাতে থাকবে,জিরানো,gv,er,0
জিরাতে থাকবে,জিরানো,gv,tm,0
জিরাতে থাকবেন,জিরানো,gv,ap,0
জিরাতে থাকবেন,জিরানো,gv,eR,0
জিরাতে থাকবেন,জিরানো,gv,in,0
জিরাতে,জিরানো,no,tm,0
জিরাতেন,জিরানো,no,ap,0
জিরাতেন,জিরানো,no,eR,0
জিরাতেন,জিরানো,no,in,0
জিরান,জিরানো,bo,ap,0
জিরান,জিরানো,sb,ap,0
জিরান,জিরানো,sb,eR,0
জিরান,জিরানো,sb,in,0
জিরাননি,জিরানো,so,ap,1
জিরাব,জিরানো,sv,am,0
জিরাবি,জিরানো,sv,tu,0
জিরাবি,জিরানো,vo,tu,0
জিরাবে,জিরানো,sv,ae,0
জিরাবে,জিরানো,sv,er,0
জিরাবে,জিরানো,sv,tm,0
জিরাবে,জিরানো,vo,tm,0
জিরাবেন,জিরানো,sv,ap,0
জিরাবেন,জিরানো,sv,eR,0
জিরাবেন,জিরানো,sv,in,0
জিরাবেন,জিরানো,vo,ap,0
জিরাবো,জিরানো,sv,am,0
জিরাল,জিরানো,so,ae,0
জিরাল,জিরানো,so,er,0
জিরালাম,জিরানো,so,am,0
জিরালি,জিরানো,so,tu,0
জিরালে,জিরানো,so,tm,0
জিরালেন,জিরানো,so,ap,0
জিরালেন,জিরানো,so,eR,0
জিরালেন,জিরানো,so,in,0
জিরাস,জিরানো,sb,tu,0
জিরাসনি,জিরানো,so,tu,1
জিরায়,জিরানো,sb,ae,0
জিরায়,জিরানো,sb,er,0
জিরায়নি,জিরানো,so,ae,1
জিরিয়েছ,জিরানো,pb,tm,0
জিরিয়েছি,জিরানো,pb,am,0
জিরিয়েছিল,জিরানো,po,ae,0
জিরিয়েছিল,জিরানো,po,er,0
জিরিয়েছিলাম,জিরানো,po,am,0
জিরিয়েছিলি,জিরানো,po,tu,0
জিরিয়েছিলে,জিরানো,po,tm,0
জিরিয়েছিলেন,জিরানো,po,ap,0
জিরিয়েছিলেন,জিরানো,po,eR,0
জিরিয়েছিলেন,জিরানো,po,in,0
জিরিয়েছিস,জিরানো,pb,tu,0
জিরিয়েছে,জিরানো,pb,ae,0
জিরিয়েছে,জিরানো,pb,er,0
জিরিয়েছেন,জিরানো,pb,ap,0
জিরিয়েছেন,জিরানো,pb,eR,0
জিরিয়েছেন,জিরানো,pb,in,0
জুটছ,জুটা,gb,tm,0
জুটছ,জোটা,gb,tm,0
জুটছি,জুটা,gb,am,0
জুটছি,জোটা,gb,am,0
জুটছিল,জুটা,go,ae,0
জুটছিল,জুটা,go,er,0
জুটছিল,জোটা,go,ae,0
জুটছিল,জোটা,go,er,0
জুটছিলাম,জুটা,go,am,0
জুটছিলাম,জোটা,go,am,0
জুটছিলি,জুটা,go,tu,0
জুটছিলি,জোটা,go,tu,0
জুটছিলে,জুটা,go,tm,0
জুটছিলে,জোটা,go,tm,0
জুটছিলেন,জুটা,go,ap,0
জুটছিলেন,জুটা,go,eR,0
জুটছিলেন,জুটা,go,in,0
জুটছিলেন,জোটা,go,ap,0
জুটছিলেন,জোটা,go,eR,0
জুটছিলেন,জোটা,go,in,0
জুটছিস,জুটা,gb,tu,0
জুটছিস,জোটা,gb,tu,0
জুটছে,জুটা,gb,ae,0
জুটছে,জুটা,gb,er,0
জুটছে,জোটা,gb,ae,0
জুটছে,জোটা,gb,er,0
জুটছেন,জুটা,gb,ap,0
জুটছেন,জুটা,gb,eR,0
জুটছেন,জুটা,gb,in,0
জুটছেন,জোটা,gb,ap,0
জুটছেন,জোটা,gb,eR,0
জুটছেন,জোটা,gb,in,0
জুটত,জুটা,no,ae,0
জুটত,জুটা,no,er,0
জুটত,জোটা,no,ae,0
জুটত,জোটা,no,er,0
জুটতাম,জুটা,no,am,0
জুটতাম,জোটা,no,am,0
জুটতিস,জুটা,no,tu,0
জুটতিস,জোটা,no,tu,0
জুটতে থাকব,জুটা,gv,am,0
জুটতে থাকব,জোটা,gv,am,0
জুটতে থাকবি,জুটা,gv,tu,0
জুটতে থাকবি,জোটা,gv,tu,0
জুটতে থাকবে,জুটা,gv,ae,0
জুটতে থাকবে,জুটা,gv,er,0
জুটতে থাকবে,জুটা,gv,tm,0
জুটতে থাকবে,জোটা,gv,ae,0
জুটতে থাকবে,জোটা,gv,er,0
জুটতে থাকবে,জোটা,gv,tm,0
জুটতে থাকবেন,জুটা,gv,ap,0
জুটতে থাকবেন,জুটা,gv,eR,0
জুটতে থাকবেন,জুটা,gv,in,0
জুটতে থাকবেন,জোটা,gv,ap,0
জুটতে থাকবেন,জোটা,gv,eR,0
জুটতে থাকবেন,জোটা,gv,in,0
জুটতে,জুটা,no,tm,0
জুটতে,জোটা,no,tm,0
জুটতেন,জুটা,no,ap,0
জুটতেন,জুটা,no,eR,0
জুটতেন,জুটা,no,in,0
জুটতেন,জোটা,no,ap,0
জুটতেন,জোটা,no,eR,0
জুটতেন,জোটা,no,in,0
জুটব,জুটা,sv,am,0
জুটব,জোটা,sv,am,0
জুটবি,জুটা,sv,tu,0
জুটবি,জুটা,vo,tu,0
জুটবি,জোটা,sv,tu,0
জুটবি,জোটা,vo,tu,0
জুটবে,জুটা,sv,ae,0
জুটবে,জুটা,sv,er,0
জুটবে,জুটা,sv,tm,0
জুটবে,জুটা,vo,tm,0
জুটবে,জোটা,sv,ae,0
জুটবে,জোটা,sv,er,0
জুটবে,জোটা,sv,tm,0
জুটবে,জোটা,vo,tm,0
জুটবেন,জুটা,sv,ap,0
জুটবেন,জুটা,sv,eR,0
জুটবেন,জুটা,sv,in,0
জুটবেন,জুটা,vo,ap,0
জুটবেন,জোটা,sv,ap,0
জুটবেন,জোটা,sv,eR,0
জুটবেন,জোটা,sv,in,0
জুটবেন,জোটা,vo,ap,0
জুটবো,জুটা,sv,am,0
জুটবো,জোটা,sv,am,0
জুটল,জুটা,so,ae,0
জুটল,জুটা,so,er,0
জুটল,জোটা,so,ae,0
জুটল,জোটা,so,er,0
জুটলাম,জুটা,so,am,0
জুটলাম,জোটা,so,am,0
জুটলি,জুটা,so,tu,0
জুটলি,জোটা,so,tu,0
জুটলে,জুটা,so,tm,0
জুটলে,জোটা,so,tm,0
জুটলেন,জুটা,so,ap,0
জুটলেন,জুটা,so,eR,0
জুটলেন,জুটা,so,in,0
জুটলেন,জোটা,so,ap,0
জুটলেন,জোটা,so,eR,0
জুটলেন,জোটা,so,in,0
জুটা,জুটানো,bo,tu,0
জুটাই,জুটানো,sb,am,0
জুটাইতে,জুটানো,no,tm,0
জুটাইনি,জুটানো,so,am,1
জুটাইলে,জুটানো,so,tm,0
জুটাও,জুটানো,bo,tm,0
জুটাও,জুটানো,sb,tm,0
জুটাওনি,জুটানো,so,tm,1
জুটাচ্ছ,জুটানো,gb,tm,0
জুটাচ্ছি,জুটানো,gb,am,0
জুটাচ্ছিল,জুটানো,go,ae,0
জুটাচ্ছিল,জুটানো,go,er,0
জুটাচ্ছিলাম,জুটানো,go,am,0
জুটাচ্ছিলি,জুটানো,go,tu,0
জুটাচ্ছিলে,জুটানো,go,tm,0
জুটাচ্ছিলেন,জুটানো,go,ap,0
জুটাচ্ছিলেন,জুটানো,go,eR,0
জুটাচ্ছিলেন,জুটানো,go,in,0
জুটাচ্ছিস,জুটানো,gb,tu,0
জুটাচ্ছে,জুটানো,gb,ae,0
জুটাচ্ছে,জুটানো,gb,er,0
জুটাচ্ছেন,জুটানো,gb,ap,0
জুটাচ্ছেন,জুটানো,gb,eR,0
জুটাচ্ছেন,জুটানো,gb,in,0
জুটাত,জুটানো,no,ae,0
জুটাত,জুটানো,no,er,0
জুটাতাম,জুটানো,no,am,0
জুটাতিস,জুটানো,no,tu,0
জুটাতে থাকব,জুটানো,gv,am,0
জুটাতে থাকবি,জুটানো,gv,tu,0
জুটাতে থাকবে,জুটানো,gv,ae,0
জুটাতে থাকবে,জুটানো,gv,er,0
জুটাতে থাকবে,জুটানো,gv,tm,0
জুটাতে থাকবেন,জুটানো,gv,ap,0
জুটাতে থাকবেন,জুটানো,gv,eR,0
জুটাতে থাকবেন,জুটানো,gv,in,0
জুটাতে,জুটানো,no,tm,0
জুটাতেন,জুটানো,no,ap,0
জুটাতেন,জুটানো,no,eR,0
জুটাতেন,জুটানো,no,in,0
জুটান,জুটানো,bo,ap,0
জুটান,জুটানো,sb,ap,0
জুটান,জুটানো,sb,eR,0
জুটান,জুটানো,sb,in,0
জুটাননি,জুটানো,so,ap,1
জুটাব,জুটানো,sv,am,0
জুটাবি,জুটানো,sv,tu,0
জুটাবি,জুটানো,vo,tu,0
জুটাবে,জুটানো,sv,ae,0
জুটাবে,জুটানো,sv,er,0
জুটাবে,জুটানো,sv,tm,0
জুটাবে,জুটানো,vo,tm,0
জুটাবেন,জুটানো,sv,ap,0
জুটাবেন,জুটানো,sv,eR,0
জুটাবেন,জুটানো,sv,in,0
জুটাবেন,জুটানো,vo,ap,0
জুটাবো,জুটানো,sv,am,0
জুটাল,জুটানো,so,ae,0
জুটাল,জুটানো,so,er,0
জুটালাম,জুটানো,so,am,0
জুটালি,জুটানো,so,tu,0
জুটালে,জুটানো,so,tm,0
জুটালেন,জুটানো,so,ap,0
জুটালেন,জুটানো,so,eR,0
জুটালেন,জুটানো,so,in,0
জুটাস,জুটানো,sb,tu,0
জুটাসনি,জুটানো,so,tu,1
জুটায়,জুটানো,sb,ae,0
জুটায়,জুটানো,sb,er,0
জুটায়নি,জুটানো,so,ae,1
জুটি,জুটা,sb,am,0
জুটি,জোটা,sb,am,0
জুটিনি,জুটা,so,am,1
জুটিস,জুটা,sb,tu,0
জুটিস,জোটা,sb,tu,0
জুটিসনি,জুটা,so,tu,1
জুটিয়েছ,জুটানো,pb,tm,0
জুটিয়েছি,জুটানো,pb,am,0
জুটিয়েছিল,জুটানো,po,ae,0
জুটিয়েছিল,জুটানো,po,er,0
জুটিয়েছিলাম,জুটানো,po,am,0
জুটিয়েছিলি,জুটানো,po,tu,0
জুটিয়েছিলে,জুটানো,po,tm,0
জুটিয়েছিলেন,জুটানো,po,ap,0
জুটিয়েছিলেন,জুটানো,po,eR,0
জুটিয়েছিলেন,জুটানো,po,in,0
